id,county_id,Name,AltName,OrigName,State,County1,County2,County3,OrigCounty,Established,Discontinued,Continuous,StampIndex,ID,Coordinates,Duration,GNIS.Match,GNIS.Name,GNIS.County,GNIS.State,GNIS.FEATURE_ID,GNIS.Feature.Class,GNIS.OrigName,GNIS.OrigCounty,GNIS.Latitude,GNIS.Longitude,GNIS.ELEV_IN_M,GNIS.Dist,Latitude,Longitude
1896,38,DYKE,,DYKE,VA,GREENE,,,Greene,1902,,TRUE,0,79671,TRUE,,TRUE,DYKE,GREENE,VA,1706346,Post Office,Dyke Post Office (historical),Greene,38.25152,-78.54001,200,1,38.25152,-78.54001
1897,93,EAGLE IRON WORKS,,EAGLE IRON WORKS,VA,WYTHE,,,Wythe,1870,1871,TRUE,9,79721,FALSE,1,FALSE,,,,,,,,,,,,,
1898,11,EAGLE ROCK,,EAGLE ROCK,VA,BOTETOURT,,,Botetourt,1879,,FALSE,0,79741,TRUE,,TRUE,EAGLE ROCK,BOTETOURT,VA,2766195,Post Office,Eagle Rock Post Office,Botetourt,37.63965,-79.79918,294,1,37.63965,-79.79918
1899,9,EAGLE EYRY,EAGLE'S EYRY,EAGLE('S) EYRY,VA,BEDFORD,,,Bedford,1836,1852,TRUE,7,79746,FALSE,16,FALSE,,,,,,,,,,,,,
1900,22,EAKIN,,EAKIN,VA,CRAIG,,,Craig,1883,1914,TRUE,4,79757,FALSE,31,FALSE,,,,,,,,,,,,,
1901,12,EANES CROSS ROADS,,EANES CROSS ROADS,VA,BRUNSWICK,,,Brunswick,1878,1920,TRUE,3,79763,FALSE,42,FALSE,,,,,,,,,,,,,
1902,2,EARLEHURST,,EARLEHURST,VA,ALLEGHANY,,,Alleghany,1897,1945,TRUE,1,79776,TRUE,48,TRUE,EARLEHURST,ALLEGHANY,VA,1483194,Populated Place,Earlehurst,Alleghany,37.66929,-80.23423,581,1,37.66929,-80.23423
1903,3,EARLS,,EARLS,VA,AMELIA,,,Amelia,1889,1954,TRUE,1,79788,TRUE,65,TRUE,EARLS,AMELIA,VA,1499368,Populated Place,Earls,Amelia,37.23015,-77.89306,99,1,37.23015,-77.89306
1904,15,EARLY,,EARLY,VA,CAMPBELL,,,Campbell,1899,1931,TRUE,2,79794,FALSE,32,FALSE,,,,,,,,,,,,,
1905,80,EARLYGROVE,,EARLYGROVE,VA,SCOTT,,,Scott,1879,1903,TRUE,5,79798,FALSE,24,FALSE,,,,,,,,,,,,,
1906,1,EARLYSVILLE,,EARLYSVILLE,VA,ALBEMARLE,,,Albemarle,1845,,FALSE,0,79799,TRUE,,TRUE,EARLYSVILLE,ALBEMARLE,VA,1675038,Post Office,Earlysville Post Office,Albemarle,38.15044,-78.47686,194,1,38.15044,-78.47686
1907,94,EARNEST,,EARNEST,VA,YORK,,,York,1894,1951,TRUE,1,79802,FALSE,57,FALSE,,,,,,,,,,,,,
1908,39,EAST CENTREVILLE,,EAST CENTREVILLE,VA,GREENSVILLE,,,Greensville,1829,1830,TRUE,9,79835,FALSE,1,FALSE,,,,,,,,,,,,,
1909,6,EAST END,,EAST END,VA,ARLINGTON,,,Arlington,1891,1903,TRUE,5,79861,TRUE,12,TRUE,EAST END,ARLINGTON,VA,1495490,Populated Place,East End,Arlington,38.88733,-77.15442,96,1,38.88733,-77.15442
1910,6,EAST FALLS CHURCH,,EAST FALLS CHURCH,VA,ARLINGTON,,,Arlington,1903,1942,TRUE,2,79868,TRUE,39,TRUE,EAST FALLS CHURCH,ARLINGTON,VA,1495490,Populated Place,East Falls Church,Arlington,38.88733,-77.15442,96,1,38.88733,-77.15442
1911,36,EAST LEAKE,,EAST LEAKE,VA,GOOCHLAND,,,Goochland,1893,1953,TRUE,1,79907,TRUE,60,TRUE,EAST LEAKE,GOOCHLAND,VA,1477288,Populated Place,East Leake,Goochland,37.8107,-77.94944,94,1,37.8107,-77.94944
1912,77,EAST LEXINGTON,,EAST LEXINGTON,VA,ROCKBRIDGE,,,Rockbridge,1893,1966,TRUE,1,79912,TRUE,73,TRUE,EAST LEXINGTON,ROCKBRIDGE,VA,1495493,Populated Place,East Lexington,Rockbridge,37.79291,-79.42532,287,1,37.79291,-79.42532
1913,67,EAST LIBERTY,,EAST LIBERTY,VA,PATRICK,,,Patrick,1856,1887,FALSE,6,79914,FALSE,31,FALSE,,,,,,,,,,,,,
1914,59,EAST RADFORD,,EAST RADFORD,VA,MONTGOMERY,,,Montgomery,1891,1938,TRUE,2,79962,TRUE,47,TRUE,EAST RADFORD,MONTGOMERY,VA,1488745,Populated Place,East Radford,Montgomery,37.13707,-80.55311,562,1,37.13707,-80.55311
1915,43,EAST RICHMOND,,EAST RICHMOND,VA,HENRY,,,Henry,1890,1901,TRUE,5,79968,FALSE,11,FALSE,,,,,,,,,,,,,
1916,34,EAST RIVER,,EAST RIVER,VA,GILES,,,Giles,1834,1838,TRUE,8,79969,FALSE,4,FALSE,,,,,,,,,,,,,
1917,34,EAST RIVER FORK,,EAST RIVER FORK,VA,GILES,,,Giles,1828,1829,TRUE,9,79971,FALSE,1,FALSE,,,,,,,,,,,,,
1918,92,EAST STONE GAP,,EAST STONE GAP,VA,WISE,,,Wise,1892,,TRUE,0,79986,TRUE,,TRUE,EAST STONE GAP,WISE,VA,2766358,Post Office,East Stone Gap Post Office,Wise,36.86726,-82.74271,469,1,36.86726,-82.74271
1919,1,EASTHAM,,EASTHAM,VA,ALBEMARLE,,,Albemarle,1884,1961,TRUE,1,80024,TRUE,77,TRUE,EASTHAM,ALBEMARLE,VA,1492895,Populated Place,Eastham,Albemarle,38.0718,-78.41168,125,1,38.0718,-78.41168
1920,30,EASTVIEW,,EASTVIEW,VA,FLOYD,,,Floyd,1881,1906,FALSE,5,80048,FALSE,25,FALSE,,,,,,,,,,,,,
1921,62,EASTVILLE,,EASTVILLE,VA,NORTHAMPTON,,,Northampton,1819,,TRUE,0,80051,TRUE,,TRUE,EASTVILLE,NORTHAMPTON,VA,2519610,Post Office,Eastville Post Office,Northampton,37.35312,-75.94468,9,1,37.35312,-75.94468
1922,62,EASTVILLE STATION,EASTVILLE,EASTVILLE STATION,VA,NORTHAMPTON,,,Northampton,1892,1969,TRUE,1,80052,TRUE,77,TRUE,EASTVILLE,NORTHAMPTON,VA,2519610,Post Office,Eastville Post Office,Northampton,37.35312,-75.94468,9,1,37.35312,-75.94468
1923,12,EBONY,,EBONY,VA,BRUNSWICK,,,Brunswick,1882,,TRUE,0,80100,TRUE,,TRUE,EBONY,BRUNSWICK,VA,2767212,Post Office,Ebony Post Office,Brunswick,36.58151,-77.99038,104,1,36.58151,-77.99038
1924,23,ECKINGTON,,ECKINGTON,VA,CULPEPER,,,Culpeper,1892,1941,TRUE,2,80131,FALSE,49,FALSE,,,,,,,,,,,,,
1925,119,ECLIPSE,,ECLIPSE,VA,SUFFOLK,,,Nansemond,1910,1972,TRUE,1,80140,TRUE,62,TRUE,ECLIPSE,SUFFOLK,VA,1496884,Populated Place,Eclipse,Suffolk (city),36.91709,-76.48856,7,1,36.91709,-76.48856
1926,33,EDDY,,EDDY,VA,FREDERICK,,,Frederick,1888,1906,TRUE,5,80156,FALSE,18,FALSE,,,,,,,,,,,,,
1927,81,EDENBURG,EDENBURGH,EDENBURG(H),VA,SHENANDOAH,,,Shenandoah,1844,1903,TRUE,4,80185,TRUE,59,TRUE,EDENBURG,SHENANDOAH,VA,1494215,Populated Place,Edenburg,Shenandoah,38.82095,-78.56585,247,1,38.82095,-78.56585
1928,22,EDGAR,,EDGAR,VA,CRAIG,,,Craig,1900,1940,TRUE,2,80195,FALSE,40,FALSE,,,,,,,,,,,,,
1929,15,EDGE,,EDGE,VA,CAMPBELL,,,Campbell,1902,1940,TRUE,2,80202,TRUE,38,TRUE,EDGE,CAMPBELL,VA,1466172,Church,Edge Church,Campbell,37.08042,-79.0528,174,,37.08042,-79.0528
1930,68,EDGE HILL,,EDGE HILL,VA,PITTSYLVANIA,,,Pittsylvania,1833,1839,TRUE,8,80203,TRUE,6,TRUE,EDGE HILL,PITTSYLVANIA,VA,1466174,Church,Edge Hill Church,Pittsylvania,37.04125,-79.1978,219,,37.04125,-79.1978
1931,11,EDGEBROOK,,EDGEBROOK,VA,BOTETOURT,,,Botetourt,1881,1883,TRUE,8,80204,FALSE,2,FALSE,,,,,,,,,,,,,
1932,29,EDGEFIELD,,EDGEFIELD,VA,FAUQUIER,,,Fauquier,1828,1831,TRUE,9,80205,FALSE,3,FALSE,,,,,,,,,,,,,
1933,47,EDGEHILL,,EDGEHILL,VA,KING GEORGE,,,King George,1850,1965,TRUE,1,80208,TRUE,115,TRUE,EDGEHILL,KING GEORGE,VA,1495500,Populated Place,Edgehill,King George,38.26485,-77.14359,54,1,38.26485,-77.14359
1934,12,EDGERTON,,EDGERTON,VA,BRUNSWICK,,,Brunswick,1890,1955,TRUE,1,80215,TRUE,65,TRUE,EDGERTON,BRUNSWICK,VA,1477292,Populated Place,Edgerton,Brunswick,36.77904,-77.77749,97,1,36.77904,-77.77749
1935,37,EDGEWATER,,EDGEWATER,VA,GRAYSON,,,Grayson,1878,1918,FALSE,4,80222,FALSE,40,FALSE,,,,,,,,,,,,,
1936,43,EDGEWOOD,,EDGEWOOD,VA,HENRY,,,Henry,1895,1918,TRUE,4,80233,TRUE,23,TRUE,EDGEWOOD,HENRY,VA,1496253,Populated Place,Edgewood,Henry,36.7443,-79.96282,235,1,36.7443,-79.96282
1937,81,EDINBURG,,EDINBURG,VA,SHENANDOAH,,,Shenandoah,1903,,TRUE,0,80246,TRUE,,TRUE,EDINBURG,SHENANDOAH,VA,2766196,Post Office,Edinburg Post Office,Shenandoah,38.82117,-78.56263,248,1,38.82117,-78.56263
1938,81,EDITH,,EDITH,VA,SHENANDOAH,,,Shenandoah,1868,1929,TRUE,3,80261,TRUE,61,TRUE,EDITH,SHENANDOAH,VA,1499628,Populated Place,Edith,Shenandoah,38.76928,-78.49862,336,1,38.76928,-78.49862
1939,71,EDLOW,,EDLOW,VA,PRINCE GEORGE,,,Prince George,1902,1921,TRUE,3,80265,FALSE,19,FALSE,,,,,,,,,,,,,
1940,16,EDMONDSBURG,,EDMONDSBURG,VA,CAROLINE,,,Caroline,1807,1817,TRUE,8,80271,FALSE,10,FALSE,,,,,,,,,,,,,
1941,12,EDMUND'S,EDMUNDS,EDMUND'S,VA,BRUNSWICK,,,Brunswick,1830,1866,FALSE,4,80277,FALSE,36,FALSE,,,,,,,,,,,,,
1942,12,EDMUNDS STORE,,EDMUNDS STORE,VA,BRUNSWICK,,,Brunswick,1873,1921,TRUE,3,80278,TRUE,48,TRUE,EDMUNDS STORE,BRUNSWICK,VA,1493975,Populated Place,Edmunds Store,Brunswick,36.87654,-77.94194,121,1,36.87654,-77.94194
1943,86,EDMUNDSVILLE,,EDMUNDSVILLE,VA,SURRY,,,Surry,1817,1819,TRUE,9,80280,FALSE,2,FALSE,,,,,,,,,,,,,
1944,48,EDNA,,EDNA,VA,KING AND QUEEN,,,King and Queen,1892,1917,TRUE,4,80286,FALSE,25,FALSE,,,,,,,,,,,,,
1945,18,EDNA MILLS,,EDNA MILLS,VA,CHARLES CITY,,,Charles City,1856,1876,FALSE,7,80294,TRUE,20,TRUE,EDNAS MILL,CHARLES CITY,VA,1499379,Populated Place,Ednas Mill,Charles City,37.45709,-77.12997,11,0.8,37.45709,-77.12997
1946,78,EDOM,,EDOM,VA,ROCKINGHAM,,,Rockingham,1853,1954,FALSE,1,80300,TRUE,101,TRUE,EDOM,ROCKINGHAM,VA,1492900,Populated Place,Edom,Rockingham,38.52568,-78.85892,361,1,38.52568,-78.85892
1947,13,EDVILLE,,EDVILLE,VA,BUCHANAN,,,Buchanan,1885,1889,TRUE,7,80309,FALSE,4,FALSE,,,,,,,,,,,,,
1948,43,EDVINS,,EDVINS,VA,HENRY,,,Henry,1891,1901,TRUE,5,80310,FALSE,10,FALSE,,,,,,,,,,,,,
1949,22,EDWARDS,,EDWARDS,VA,CRAIG,,,Craig,1891,1896,TRUE,7,80320,FALSE,5,FALSE,,,,,,,,,,,,,
1950,67,EDWARDS',EDWARDS,EDWARDS',VA,PATRICK,,,Patrick,1870,1878,TRUE,7,80324,FALSE,8,FALSE,,,,,,,,,,,,,
1951,71,EDWARDS' TAVERN,EDWARDS TAVERN,EDWARDS' TAVERN,VA,PRINCE GEORGE,,,Prince George,1827,1827,TRUE,9,80330,FALSE,0,FALSE,,,,,,,,,,,,,
1952,33,EDWARDSVILLE,,EDWARDSVILLE,VA,FREDERICK,,,Frederick,1878,1885,TRUE,6,80336,FALSE,7,FALSE,,,,,,,,,,,,,
1953,63,EDWARDSVILLE,,EDWARDSVILLE,VA,NORTHUMBERLAND,,,Northumberland,1902,,TRUE,0,80337,TRUE,,TRUE,EDWARDSVILLE,NORTHUMBERLAND,VA,1466190,Populated Place,Edwardsville,Northumberland,37.90652,-76.36523,25,1,37.90652,-76.36523
1954,10,EFFNA,,EFFNA,VA,BLAND,,,Bland,1890,1904,TRUE,5,80358,TRUE,14,TRUE,EFFNA,BLAND,VA,1483251,Populated Place,Effna,Bland,37.05873,-81.24371,838,1,37.05873,-81.24371
1955,93,EFFY,,EFFY,VA,WYTHE,,,Wythe,1901,1901,TRUE,7,80360,FALSE,0,FALSE,,,,,,,,,,,,,
1956,23,EGGBORNSVILLE,,EGGBORNSVILLE,VA,CULPEPER,,,Culpeper,1877,1915,TRUE,4,80373,TRUE,38,TRUE,EGGBORNSVILLE,CULPEPER,VA,1492904,Populated Place,Eggbornsville,Culpeper,38.58068,-78.05889,144,1,38.58068,-78.05889
1957,34,EGGLESTON,,EGGLESTON,VA,GILES,,,Giles,1886,,TRUE,0,80377,TRUE,,TRUE,EGGLESTON,GILES,VA,2766197,Post Office,Eggleston Post Office,Giles,37.28773,-80.61971,523,1,37.28773,-80.61971
1958,34,EGGLESTON'S SPRING,EGGLESTONS SPRING,EGGLESTON'S SPRING,VA,GILES,,,Giles,1857,1883,FALSE,4,80378,TRUE,26,TRUE,EGGLESTONS SPRINGS,GILES,VA,1494216,Populated Place,Egglestons Springs,Giles,37.28735,-80.61867,517,0.8888889,37.28735,-80.61867
1959,57,EGMONT,,EGMONT,VA,MECKLENBURG,,,Mecklenburg,1897,1914,FALSE,4,80386,FALSE,17,FALSE,,,,,,,,,,,,,
1960,35,EGO,,EGO,VA,GLOUCESTER,,,Gloucester,1887,1908,FALSE,5,80388,FALSE,21,FALSE,,,,,,,,,,,,,
1961,65,EHEART,,EHEART,VA,ORANGE,,,Orange,1891,1960,TRUE,1,80406,TRUE,69,TRUE,EHEART,ORANGE,VA,1492905,Populated Place,Eheart,Orange,38.20374,-78.32306,185,1,38.20374,-78.32306
1962,80,ELA,,ELA,VA,SCOTT,,,Scott,1884,1903,TRUE,5,80447,FALSE,19,FALSE,,,,,,,,,,,,,
1963,67,ELAMSVILLE,,ELAMSVILLE,VA,PATRICK,,,Patrick,1838,1942,FALSE,2,80450,TRUE,104,TRUE,ELAMSVILLE,PATRICK,VA,1492906,Populated Place,Elamsville,Patrick,36.76764,-80.19394,448,1,36.76764,-80.19394
1964,68,ELBA,,ELBA,VA,PITTSYLVANIA,,,Pittsylvania,1879,1912,TRUE,4,80462,TRUE,33,TRUE,ELBA,PITTSYLVANIA,VA,1467538,Populated Place,Elba,Pittsylvania,36.95375,-79.35891,256,1,36.95375,-79.35891
1965,86,ELBERON,,ELBERON,VA,SURRY,,,Surry,1902,,TRUE,0,80473,TRUE,,TRUE,ELBERON,SURRY,VA,1477294,Populated Place,Elberon,Surry,37.07432,-76.88357,34,1,37.07432,-76.88357
1966,69,ELBOW,,ELBOW,VA,POWHATAN,,,Powhattan,1884,1907,TRUE,5,80482,FALSE,23,FALSE,,,,,,,,,,,,,
1967,54,ELCOMB,,ELCOMB,VA,LUNENBURG,,,Lunenburg,1886,1891,TRUE,7,80494,FALSE,5,FALSE,,,,,,,,,,,,,
1968,23,ELDORADO,,ELDORADO,VA,CULPEPER,,,Culpeper,1842,1880,FALSE,6,80519,TRUE,38,TRUE,ELDORADO,CULPEPER,VA,1497848,School,Eldorado School (historical),Culpeper,38.5554,-78.05833,170,1,38.5554,-78.05833
1969,14,ELDRIDGE,,ELDRIDGE,VA,BUCKINGHAM,,,Buckingham,1817,1847,TRUE,6,80534,FALSE,30,FALSE,,,,,,,,,,,,,
1970,14,ELDRIDGE'S MILL,ELDRIDGES MILL,ELDRIDGE'S MILL,VA,BUCKINGHAM,,,Buckingham,1874,1904,TRUE,5,80537,TRUE,30,TRUE,ELDRIDGE'S MILL,BUCKINGHAM,VA,1492908,Populated Place,Eldridge's Mill,Buckingham,37.60987,-78.46084,107,1,37.60987,-78.46084
1971,68,ELECT,,ELECT,VA,PITTSYLVANIA,,,Pittsylvania,1892,1903,TRUE,5,80544,TRUE,11,TRUE,ELECT,PITTSYLVANIA,VA,1738320,School,Elect School (historical),Pittsylvania,36.6543,-79.66531,287,1,36.6543,-79.66531
1972,27,ELEVON,,ELEVON,VA,ESSEX,,,Essex,1921,1965,TRUE,1,80552,FALSE,44,FALSE,,,,,,,,,,,,,
1973,67,ELIJAH,,ELIJAH,VA,PATRICK,,,Patrick,1886,1904,TRUE,5,80579,FALSE,18,FALSE,,,,,,,,,,,,,
1974,7,ELIZABETH FURNACE,,ELIZABETH FURNACE,VA,AUGUSTA,,,Augusta,1868,1878,TRUE,6,80597,FALSE,10,FALSE,,,,,,,,,,,,,
1975,37,ELK CREEK,,ELK CREEK,VA,GRAYSON,,,Grayson,1837,,TRUE,0,80627,TRUE,,TRUE,ELK CREEK,GRAYSON,VA,2780807,Post Office,Elk Creek Post Office,Grayson,36.7188,-81.16889,798,1,36.7188,-81.16889
1976,60,ELK FURNACE,,ELK FURNACE,VA,NELSON,,,Nelson,1842,1852,TRUE,3,80633,FALSE,10,FALSE,,,,,,,,,,,,,
1977,79,ELK GARDEN,,ELK GARDEN,VA,RUSSELL,,,Russell,1837,1964,TRUE,1,80634,TRUE,127,TRUE,ELK GARDEN,RUSSELL,VA,1483269,Populated Place,Elk Garden,Russell,36.909,-81.98013,650,1,36.909,-81.98013
1978,3,ELK HILL,,ELK HILL,VA,AMELIA,,,Amelia,1824,1851,TRUE,7,80640,FALSE,27,FALSE,,,,,,,,,,,,,
1979,36,ELK HILL,,ELK HILL,VA,GOOCHLAND,,,Goochland,1886,1966,FALSE,1,80641,TRUE,80,TRUE,ELK HILL,GOOCHLAND,VA,1492910,Populated Place,Elk Hill,Goochland,37.71765,-78.0875,68,1,37.71765,-78.0875
1980,36,ELK HILL MILLS,,ELK HILL MILLS,VA,GOOCHLAND,,,Goochland,1869,1886,FALSE,3,80642,FALSE,17,FALSE,,,,,,,,,,,,,
1981,29,ELK MARSH,,ELK MARSH,VA,FAUQUIER,,,Fauquier,1807,1837,FALSE,7,80649,TRUE,30,TRUE,ELK MARSH,FAUQUIER,VA,1749296,Populated Place,Elk Marsh,Fauquier,38.55985,-77.73888,98,1,38.55985,-77.73888
1982,29,ELK RUN,,ELK RUN,VA,FAUQUIER,,,Fauquier,1819,1908,FALSE,4,80667,TRUE,89,TRUE,ELK RUN,FAUQUIER,VA,1495505,Populated Place,Elk Run,Fauquier,38.55512,-77.67082,96,1,38.55512,-77.67082
1983,29,ELK RUN CHURCH,,ELK RUN CHURCH,VA,FAUQUIER,,,Fauquier,1802,1819,TRUE,7,80669,TRUE,17,TRUE,ELK RUN CHURCH,FAUQUIER,VA,1495505,Populated Place,Elk Run Church,Fauquier,38.55512,-77.67082,96,1,38.55512,-77.67082
1984,17,ELK SPUR,,ELK SPUR,VA,CARROLL,,,Carroll,1887,1907,FALSE,5,80674,TRUE,20,TRUE,ELK SPUR,CARROLL,VA,1738677,Cemetery,Elk Spur Cemetery,Carroll,36.65818,-80.68062,909,1,36.65818,-80.68062
1985,18,ELKO,,ELKO,VA,CHARLES CITY,,,Charles City,1884,1952,FALSE,1,80709,FALSE,68,FALSE,,,,,,,,,,,,,
1986,78,ELKTON,,ELKTON,VA,ROCKINGHAM,,,Rockingham,1881,,TRUE,0,80722,TRUE,,TRUE,ELKTON,ROCKINGHAM,VA,1779319,Post Office,Elkton Post Office,Rockingham,38.40857,-78.61917,302,1,38.40857,-78.61917
1987,23,ELKWOOD,,ELKWOOD,VA,CULPEPER,,,Culpeper,1894,,TRUE,0,80729,TRUE,,TRUE,ELKWOOD,CULPEPER,VA,1499026,Post Office,Elkwood Post Office,Culpeper,38.51391,-77.85152,93,1,38.51391,-77.85152
1988,7,ELLARD,,ELLARD,VA,AUGUSTA,,,Augusta,1920,1952,TRUE,1,80741,TRUE,32,TRUE,ELLARD,AUGUSTA,VA,1499281,Populated Place,Ellard,Augusta,37.99458,-79.13447,474,1,37.99458,-79.13447
1989,82,ELLENDALE,,ELLENDALE,VA,SMYTH,,,Smyth,1876,1908,TRUE,4,80755,TRUE,32,TRUE,ELLENDALE,SMYTH,VA,1492912,Populated Place,Ellendale,Smyth,36.9165,-81.56984,670,1,36.9165,-81.56984
1990,41,ELLERSON,,ELLERSON,VA,HANOVER,,,Hanover,1884,1961,TRUE,1,80767,TRUE,77,TRUE,ELLERSON,HANOVER,VA,1466242,Populated Place,Ellerson,Hanover,37.61792,-77.39748,38,1,37.61792,-77.39748
1991,59,ELLETT,,ELLETT,VA,MONTGOMERY,,,Montgomery,1890,1910,TRUE,4,80773,TRUE,20,TRUE,ELLETT,MONTGOMERY,VA,1477300,Populated Place,Ellett,Montgomery,37.19152,-80.36671,464,1,37.19152,-80.36671
1992,31,ELLIOTTSVILLE,,ELLIOTTSVILLE,VA,FLUVANNA,,,Fluvanna,1866,1868,TRUE,9,80801,FALSE,2,FALSE,,,,,,,,,,,,,
1993,70,ELLIS'S,ELLISS,ELLIS'S,VA,PRINCE EDWARD,,,Prince Edward,1800,1831,FALSE,7,80828,FALSE,31,FALSE,,,,,,,,,,,,,
1994,65,ELLIS'S STORE,ELLISS STORE,ELLIS'S STORE,VA,ORANGE,,,Orange,1819,1820,TRUE,9,80829,FALSE,1,FALSE,,,,,,,,,,,,,
1995,59,ELLISTON,,ELLISTON,VA,MONTGOMERY,,,Montgomery,1891,,TRUE,0,80833,TRUE,,TRUE,ELLISTON,MONTGOMERY,VA,2766455,Post Office,Elliston Post Office,Montgomery,37.22078,-80.22829,384,1,37.22078,-80.22829
1996,53,ELLISVILLE,,ELLISVILLE,VA,LOUISA,,,Louisa,1834,1906,FALSE,3,80839,TRUE,72,TRUE,ELLISVILLE,LOUISA,VA,1759811,Post Office,Ellisville Post Office,Louisa,38.09736,-77.99444,125,1,38.09736,-77.99444
1997,55,ELLY,,ELLY,VA,MADISON,,,Madison,1905,1942,TRUE,2,80862,TRUE,37,TRUE,ELLY,MADISON,VA,1495506,Populated Place,Elly,Madison,38.33819,-78.20722,196,1,38.33819,-78.20722
1998,77,ELMERIA,,ELMERIA,VA,ROCKBRIDGE,,,Rockbridge,1883,1903,TRUE,5,80909,FALSE,20,FALSE,,,,,,,,,,,,,
1999,30,ELMETTA,,ELMETTA,VA,FLOYD,,,Floyd,1902,1904,TRUE,6,80911,FALSE,2,FALSE,,,,,,,,,,,,,
2000,60,ELMINGTON,,ELMINGTON,VA,NELSON,,,Nelson,1869,1958,FALSE,1,80918,TRUE,89,TRUE,ELMINGTON,NELSON,VA,1477304,Populated Place,Elmington,Nelson,37.75375,-78.79502,199,1,37.75375,-78.79502
2001,40,ELMO,,ELMO,VA,HALIFAX,,,Halifax,1883,1910,TRUE,4,80928,TRUE,27,TRUE,ELMO,HALIFAX,VA,1477305,Populated Place,Elmo,Halifax,36.67653,-79.12224,170,1,36.67653,-79.12224
2002,41,ELMONT,,ELMONT,VA,HANOVER,,,Hanover,1892,1957,TRUE,1,80932,TRUE,65,TRUE,ELMONT,HANOVER,VA,1466261,Populated Place,Elmont,Hanover,37.71126,-77.49248,66,1,37.71126,-77.49248
2003,87,ELMS,,ELMS,VA,SUSSEX,,,Sussex,1895,1906,TRUE,5,80944,FALSE,11,FALSE,,,,,,,,,,,,,
2004,54,ELMWOOD,,ELMWOOD,VA,LUNENBURG,,,Lunenburg,1879,1883,TRUE,6,80955,FALSE,4,FALSE,,,,,,,,,,,,,
2005,43,ELMWOOD,,ELMWOOD,VA,HENRY,,,Henry,1899,1903,TRUE,6,80956,FALSE,4,FALSE,,,,,,,,,,,,,
2006,4,ELON,,ELON,VA,AMHERST,,,Amherst,1847,1859,TRUE,7,80971,TRUE,12,TRUE,ELON,AMHERST,VA,1499384,Populated Place,Elon,Amherst,37.51764,-79.19503,257,1,37.51764,-79.19503
2007,22,ELOTA,,ELOTA,VA,CRAIG,,,Craig,1899,1907,TRUE,5,80974,FALSE,8,FALSE,,,,,,,,,,,,,
2008,49,ELSING GREEN,,ELSING GREEN,VA,KING WILLIAM,,,King William,1902,1914,TRUE,4,80995,TRUE,12,TRUE,ELSING GREEN,KING WILLIAM,VA,1499385,Populated Place,Elsing Green,King William,37.60264,-77.0508,15,1,37.60264,-77.0508
2009,48,ELSOM,,ELSOM,VA,KING AND QUEEN,,,King and Queen,1902,1954,TRUE,1,80999,TRUE,52,TRUE,ELSOM,KING AND QUEEN,VA,1499386,Populated Place,Elsom,King and Queen,37.57153,-76.75413,26,1,37.57153,-76.75413
2010,91,ELTHAM,,ELTHAM,VA,WESTMORELAND,,,Westmoreland,1870,1919,FALSE,4,81003,TRUE,49,TRUE,ELTHAM,WESTMORELAND,VA,1791395,School,Eltham School (historical),Westmoreland,38.21457,-77.03025,20,1,38.21457,-77.03025
2011,53,ELVAN,,ELVAN,VA,LOUISA,,,Louisa,1894,1907,TRUE,5,81013,FALSE,13,FALSE,,,,,,,,,,,,,
2012,54,ELVIRA,,ELVIRA,VA,LUNENBURG,,,Lunenburg,1907,1910,TRUE,5,81022,FALSE,3,FALSE,,,,,,,,,,,,,
2013,79,ELWAY,,ELWAY,VA,RUSSELL,,,Russell,1897,1941,TRUE,2,81023,TRUE,44,TRUE,ELWAY,RUSSELL,VA,1487349,Populated Place,Elway,Russell,36.9365,-81.96651,673,1,36.9365,-81.96651
2014,119,ELWOOD,,ELWOOD,VA,SUFFOLK,,,Nansemond,1889,1930,TRUE,2,81033,TRUE,41,TRUE,ELWOOD,SUFFOLK,VA,1478554,Populated Place,Elwood,Suffolk (city),36.67626,-76.82385,19,1,36.67626,-76.82385
2015,51,ELY,,ELY,VA,LEE,,,Lee,1890,1891,TRUE,8,81041,TRUE,1,TRUE,ELY,LEE,VA,1496510,Populated Place,Ely,Lee,36.76926,-82.98961,424,1,36.76926,-82.98961
2016,9,EMAUS,,EMAUS,VA,BEDFORD,,,Bedford,1845,1903,FALSE,4,81054,TRUE,58,TRUE,EMMAUS,BEDFORD,VA,1674841,Populated Place,Emmaus (historical),Bedford,37.23681,-79.65809,295,0.8,37.23681,-79.65809
2017,22,EMBER,,EMBER,VA,CRAIG,,,Craig,1902,1906,TRUE,6,81060,FALSE,4,FALSE,,,,,,,,,,,,,
2018,65,EMBREY,,EMBREY,VA,ORANGE,,,Orange,1881,1887,TRUE,7,81064,FALSE,6,FALSE,,,,,,,,,,,,,
2019,28,EMBREY,,EMBREY,VA,FAIRFAX,,,Fairfax,1892,1906,TRUE,5,81065,FALSE,14,FALSE,,,,,,,,,,,,,
2020,84,EMILY,,EMILY,VA,SPOTSYLVANIA,,,Spotsylvania,1885,1886,TRUE,8,81105,FALSE,1,FALSE,,,,,,,,,,,,,
2021,15,EMMA,,EMMA,VA,CAMPBELL,,,Campbell,1885,1890,TRUE,7,81124,FALSE,5,FALSE,,,,,,,,,,,,,
